"corpus","preloaded/cup_open_clcu"
"subcorpus",""
"concordance size","1358"
"query","Query:<doc first_language==""Greek"">[]"
"CPE,2004","<s>","Many","people today have read and many more are everyday noticing the great impact our modern lifestyle has to the environment. </s>"
"CPE,2004","<s>","All","the members of our local youth groug was very pleased to hear the city council intenteion to modernise the old building nearby our school. </s>"
"CAE,2004","<s>","Introduction","</s>"
"CAE,2004","<s>","My","homeplace is Hermoupolis. </s>"
"FCE,2004","<s>","Dear","Sir or Madam, My name is Susan Newton and recently I have joined one of your holidays in Berlin. </s>"
"FCE,2004","<s>","As","soon as Steven saw the guitar in the shop window, he knew he had to have it. </s>"
"FCE,2004","<s>","Dear","Sir/Madame, I am writing with regard to complain about the holidays I had with your company. </s>"
"FCE,2004","<s>","Dear","Alex, I am writing in reply to your letter asking my opinion and to give you an advice about what to choose. </s>"
"FCE,2004","<s>","To","the Sunshine Holidays First of all I would like to tell you that I was not really happy with you. </s>"
"FCE,2004","<s>","Dear","Alex I understand that you must choose between two important things and I can imagine how difficult this must be. </s>"
"FCE,2004","<s>","ear","Sir or Madam I am writing to you, to express my strong disatisfaction about the holiday that, Sunshine Holidays has offered me. </s>"
"FCE,2004","<s>","Dear","Alex I am glad that your studies in science and maths are going very well and it is able to you to continue your studies in medicine and become a doctor. </s>"
"CAE,2005","<s>","Dear","Mr. Ford, </s>"
"CAE,2005","<s>","Introduction","</s>"
"CAE,2005","<s>","From",": Secretary of the Social Club </s>"
"CAE,2005","<s>","I","decided to respond to your announcement in order to write about a person which I think changed the history of my country radically. </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","Introduction","</s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","To",": Library staff </s>"
"CAE,2005","<s>","Dear","Mr Ford, I am writing on behalf of my language school, where I am the secretary of the Social Club and responsible for organising visits for students, and I would like to express disapproval of your science and technology museum. </s>"
"CAE,2005","<s>","GREEK","LIFE INTRODUCTION The aim of this report is to describe the magazine ''Greek life'', which would be interesting and helpful to be read by people who are learning Greek, and outline which aspects of Greek culture could be revealed by reading it. </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","To",": The library staff </s>"
"CAE,2005","<s>","Dear","Mr Ford, I am writing to you, as I would like to complain about some inaccurate information, which there was in the advertisement, but things were different when we visited the museum. </s>"
"CAE,2005","<s>","TO",": The Library Staff FROM: Student Of The College SUBJECT: A Description Of A Newspaper DATE: 14/04/05 Introduction This report aims at a brief and exact description of a newspaper, so as to show why this newspaper is suggested to help somebody who wants to learn my country''s culture. </s>"
"CAE,2005","<s>","To",": MR Ford, Director of the Science and Tecnology Museum </s>"
"CAE,2005","<s>","To",": Mr. Donald Holder, Producer of the ""Hall of Fane"" show. </s>"
"CAE,2005","<s>","1",") Dear Mr Ford, </s>"
"CAE,2005","<s>","4",") Every well-organised college today has a big library, where students can find everything interesting and helpful for them. </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","One","of the most popular festivals in Greece is the carnival. </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","To",": College director </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","Easter","is one of the most popular festivals in Greece. </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","To",": Library Staff </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","To",": The Library Staff </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","A","great number of people in Greece believe that the most successful festival is the carnaval of Patras. </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","Carnival","is one of the most well-known festivals that takes place once a year in our country. </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","TO",": Whom is in charge of the ""World"" Magazine </s>"
"CAE,2005","<s>","Dear","Mr Ford, </s>"
"CAE,2005","<s>","To",": The Library Staff </s>"
"CAE,2005","<s>","Dear","Mr Ford, I''m writing to you in my capacity as the secretary of the Social Club, the members of which visited the Science and Technology Museum two weeks ago. </s>"
"CAE,2005","<s>","To",": THE LIBRARY STAFF OF THE INTERNATIONAL COLLEGE FROM: (GREEK STUDENT) SUBJECT: A MAGAZINE FOR STUDENTS LEANING GREEK. </s>"
"CAE,2005","<s>","Dear","Mr Ford, I am writing this letter to complain about my school''s visit to your museum. </s>"
"CAE,2005","<s>","Magazine","and newspapers in the college library Recommendation. </s>"
"CAE,2005","<s>","Dear","Mr Ford, I am writing to express my disappointment for the visit of my school, where I am the secretary of the social club, to the Science and Technology Museum. </s>"
"CAE,2005","<s>","Patras","Carnival is a festival that takes places every year, in my country for thousands of years. </s>"
"CAE,2005","<s>","Dear","Mr. Ford, </s>"
"CAE,2005","<s>","REPORT","ON MAGAZINES AND NEWSPAPERS IN THE COLLEGE LIBRARY USEFUL FOR STUDENTS STUDYING DIFFERENT LANGUAGES. </s>"
"CAE,2005","<s>","Dear","Mr. Ford, </s>"
"CAE,2005","<s>","Introduction","</s>"
"CAE,2005","<s>","Dear","Mr Ford </s>"
"CAE,2005","<s>","To",": Library Staff </s>"
"CAE,2005","<s>","Dear","Mr Ford, I am writing to you in my capacity as the secretary of the Social Club of the second high school in our town. </s>"
"CAE,2005","<s>","Intro","I am writing in response to your announcement which was published on the ""Guardian"" on the 9th of May, concerning the new TV show ""Hall of Fame"". </s>"
"CAE,2005","<s>","Dear","Mr Ford, I am writing in order to point out that some of our students were dissatisfied with our last visit to museum, where you are director and to inform you about some inaccuracies mentioned in the advertisement. </s>"
"CAE,2005","<s>","Recommendation","of educational magazine for our library The aim of this report is to suggest you a magazine, which will be helpful for international students that they would like to study Greek. </s>"
"FCE,2006","<s>","Dear","Sue, It was really nice receiving a letter from you! </s>"
"FCE,2006","<s>","As","John cycled along the crowded street, he recognised someone he knew from his childhood. </s>"
"FCE,2006","<s>","Dear","Sue, I think it''s great that you will apply for a job at the international Water Sports Centre. </s>"
"FCE,2006","<s>","As","John cycled along the crowded street, he recognised someone he kneow from his childhood. </s>"
"FCE,2006","<s>","Dear","Sue, There are ages since I have had a letter from you. </s>"
"FCE,2006","<s>","Computers","are very important in modern life, but they will never take the place of books. </s>"
"FCE,2006","<s>","Dear","Sue, I was delighted when I saw your name on the letter this morning. </s>"
"FCE,2006","<s>","As","John cycled a long the crowded street, he recognised someone he knew from his childhood. </s>"
"FCE,2006","<s>","Dear","Sue, hello, how are you? </s>"
"FCE,2006","<s>","As","John cycled along the crowded street, he recognised someone he knew from his childhood. </s>"
"FCE,2006","<s>","Dear","Sue, I''m sorry I haven''t written for so long but I was studying for my exams. </s>"
"FCE,2006","<s>","In","our days, lives make a serious progress and computer play an important role to succed that because they are very important in modern life. </s>"
"FCE,2006","<s>","Dear","Mrs Ransford I am writing to you in order to give you some answers on your questions. </s>"
"FCE,2006","<s>","As","soon as Ginny saw the painting she knew that she had to have it. </s>"
